Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
15;05;01;29;07;000;Programas Informáticos;564824;0
15;05;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;210610598;0
15;05;01;30;10;000;Fondo de Emergencia Transitorio;210610598;0
15;05;01;34;00;000;SERVICIO DE LA DEUDA;10;0
15;05;01;34;07;000;Deuda Flotante;10;0
15;05;01;35;00;000;SALDO FINAL DE CAJA;10;0
15;05;04;09;00;000;APORTE FISCAL;117345534;0
15;05;04;09;01;000;Libre;117345534;0
15;05;04;24;00;000;TRANSFERENCIAS CORRIENTES;117345534;0
15;05;04;24;01;000;Al Sector Privado;117345534;0
15;05;04;24;01;090;Programa de Formación en el Puesto de Trabajo;2273603;0
15;05;04;24;01;453;Subsidio al Empleo, Ley N° 20.338;49774720;0
15;05;04;24;01;454;Subsidio Empleo a la Mujer, Ley N° 20.595;63055482;0
15;05;04;24;01;478;Observatorio Laboral;2241729;0
15;06;01;05;00;000;TRANSFERENCIAS CORRIENTES;380836;0
15;06;01;05;01;000;Del Sector Privado;380826;0
15;06;01;05;01;004;Fondo Ley  N° 21.063;380826;0
15;06;01;05;02;000;Del Gobierno Central;10;0
15;06;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
15;06;01;08;00;000;OTROS INGRESOS CORRIENTES;95261;0
15;06;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;95261;0
15;06;01;09;00;000;APORTE FISCAL;14631519;0
15;06;01;09;01;000;Libre;14631519;0
15;06;01;15;00;000;SALDO INICIAL DE CAJA;500;0
15;06;01;21;00;000;GASTOS EN PERSONAL;12200798;0
15;06;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;2699334;0
15;06;01;24;00;000;TRANSFERENCIAS CORRIENTES;3168;0
15;06;01;24;07;000;A Organismos Internacionales;3168;0
15;06;01;24;07;001;A Organismos Internacionales;3168;0
15;06;01;25;00;000;INTEGROS AL FISCO;95271;0
15;06;01;25;99;000;Otros Integros al Fisco;95271;0
15;06;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;109525;0
15;06;01;29;06;000;Equipos Informáticos;67239;0
15;06;01;29;07;000;Programas Informáticos;42286;0
15;06;01;34;00;000;SERVICIO DE LA DEUDA;10;0
15;06;01;34;07;000;Deuda Flotante;10;0
15;06;01;35;00;000;SALDO FINAL DE CAJA;10;0
15;07;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
15;07;01;05;02;000;Del Gobierno Central;10;0
15;07;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
15;07;01;07;00;000;INGRESOS DE OPERACIÓN;130;0
15;07;01;08;00;000;OTROS INGRESOS CORRIENTES;96494;0
15;07;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;96494;0
15;07;01;09;00;000;APORTE FISCAL;18759277;0
15;07;01;09;01;000;Libre;18759277;0
15;07;01;15;00;000;SALDO INICIAL DE CAJA;10;0
15;07;01;21;00;000;GASTOS EN PERSONAL;10952948;0
15;07;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1931529;0
15;07;01;24;00;000;TRANSFERENCIAS CORRIENTES;5653377;0
15;07;01;24;01;000;Al Sector Privado;5338;0
15;07;01;24;01;003;Peritajes Ley N° 19.404;5338;0
15;07;01;24;03;000;A Otras Entidades Públicas;5630544;0
15;07;01;24;03;405;Comisiones Médicas, D.L. N° 3.500;5023384;0
15;07;01;24;03;408;Consejos Médicos Ley N° 21.309;607160;0
15;07;01;24;07;000;A Organismos Internacionales;17495;0
15;07;01;24;07;001;Organismos Internacionales;17495;0
15;07;01;25;00;000;INTEGROS AL FISCO;96527;0
15;07;01;25;01;000;Impuestos;23;0
15;07;01;25;99;000;Otros Integros al Fisco;96504;0
15;07;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;221520;0
15;07;01;29;07;000;Programas Informáticos;221520;0
15;07;01;34;00;000;SERVICIO DE LA DEUDA;10;0
15;07;01;34;07;000;Deuda Flotante;10;0
15;07;01;35;00;000;SALDO FINAL DE CAJA;10;0
15;09;01;04;00;000;IMPOSICIONES PREVISIONALES;64469208;0
15;09;01;04;02;000;Aportes del Trabajador;64469208;0
15;09;01;05;00;000;TRANSFERENCIAS CORRIENTES;881214203;0
15;09;01;05;02;000;Del Gobierno Central;867891723;0
15;09;01;05;02;004;Fondo Único de Prestaciones Familiares y Subsidios de Cesantía;38970978;0
15;09;01;05;02;075;Fondo de Reserva de Pensiones Ley N° 20.128;828920735;0
15;09;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
15;09;01;05;03;000;De Otras Entidades Públicas;13322480;0
15;09;01;05;03;001;Comisión Revalorizadora de Pensiones;13322480;0
15;09;01;06;00;000;RENTAS DE LA PROPIEDAD;139900;0
15;09;01;07;00;000;INGRESOS DE OPERACIÓN;276759;0
15;09;01;08;00;000;OTROS INGRESOS CORRIENTES;27606249;0
15;09;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;1576892;0
15;09;01;08;02;000;Multas y Sanciones Pecuniarias;1566000;0
15;09;01;08;99;000;Otros;24463357;0
15;09;01;09;00;000;APORTE FISCAL;5488994769;0
15;09;01;09;01;000;Libre;5488994769;0
15;09;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;15723;0
15;09;01;10;04;000;Mobiliario y Otros;15723;0
15;09;01;11;00;000;VENTA DE ACTIVOS FINANCIEROS;59127786;0
15;09;01;11;01;000;Venta o Rescate de Títulos y Valores;59127786;0
15;09;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;96768;0
15;09;01;12;01;000;De Asistencia Social;6252;0
15;09;01;12;02;000;Hipotecarios;90203;0
15;09;01;12;05;000;Médicos;313;0
15;09;01;15;00;000;SALDO INICIAL DE CAJA;8000000;0
15;09;01;21;00;000;GASTOS EN PERSONAL;63669089;0
15;09;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;72387620;0
15;09;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;5009449499;0
15;09;01;23;01;000;Prestaciones Previsionales;3044129664;0
15;09;01;23;01;001;Jubilaciones, Pensiones y Montepíos;2554976245;0
15;09;01;23;01;002;Bonificaciones;250560;0
15;09;01;23;01;003;Bono de Reconocimiento;270102770;0
15;09;01;23;01;004;Desahucios e Indemnizaciones;26795726;0
15;09;01;23;01;006;Asignación por Muerte;32074992;0
15;09;01;23;01;007;Seguro de Vida;25043272;0
15;09;01;23;01;008;Devolución de Imposiciones;250560;0
15;09;01;23;01;016;Bonificación por Hijo para las Mujeres;134635539;0
15;09;01;23;02;000;Prestaciones de Asistencia Social;1965319835;0
15;09;01;23;02;001;Asignación Familiar;28517260;0
15;09;01;23;02;006;Subsidio de Cesantía;3078;0
15;09;01;23;02;007;Pensiones Básicas Solidarias de Vejez;909286730;0
15;09;01;23;02;008;Pensiones Básicas Solidarias de Invalidez;413142155;0
15;09;01;23;02;009;Subsidio de Discapacidad Mental;16586313;0
15;09;01;23;02;010;Bono para Cónyuges que cumplan cincuenta años de matrimonio;7972844;0
15;09;01;23;02;011;Bonificación Ley N° 20.531;417894719;0
15;09;01;23;02;012;Aporte Familiar Permanente de Marzo;166340369;0
15;09;01;23;02;013;Garantía Estatal Artículo 82 D.L. N° 3.500;5576367;0
15;09;01;24;00;000;TRANSFERENCIAS CORRIENTES;1312733917;0
15;09;01;24;01;000;Al Sector Privado;1302517442;0
15;09;01;24;01;006;Otras;125537;0
15;09;01;24;01;007;Aporte Previsional Solidario;1298179445;0
15;09;01;24;01;008;Traslados y Hospedajes Pensiones Básicas Solidarias de Invalidez;166528;0
15;09;01;24;01;009;Subsidio Previsional a los Trabajadores Jóvenes;3983283;0
15;09;01;24;01;011;Promoción de Derechos Previsionales y de Seguridad Social para mujeres en territorios rurales de difícil conectividad;62649;0
15;09;01;24;03;000;A Otras Entidades Públicas;10216465;0
15;09;01;24;03;263;Comisión Revalorizadora de Pensiones;6069290;0
15;09;01;24;03;405;Comisiones Médicas, D.L. N° 3.500;4147175;0
15;09;01;24;07;000;A Organismos Internacionales;10;0
15;09;01;24;07;001;Organismos Internacionales;10;0
15;09;01;25;00;000;INTEGROS AL FISCO;1576903;0
15;09;01;25;99;000;Otros Integros al Fisco;1576903;0
15;09;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;205485;0
15;09;01;29;04;000;Mobiliario y Otros;32228;0
15;09;01;29;05;000;Máquinas y Equipos;59164;0
15;09;01;29;06;000;Equipos Informáticos;46980;0
15;09;01;29;07;000;Programas Informáticos;67113;0
15;09;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;61908402;0
15;09;01;30;01;000;Compra de Títulos y Valores;61908402;0
15;09;01;32;00;000;PRÉSTAMOS;10440;0
15;09;01;32;01;000;De Asistencia Social;10440;0
15;09;01;34;00;000;SERVICIO DE LA DEUDA;10;0
15;09;01;34;07;000;Deuda Flotante;10;0
15;09;01;35;00;000;SALDO FINAL DE CAJA;8000000;0
15;10;01;04;00;000;IMPOSICIONES PREVISIONALES;127108994;0
15;10;01;04;01;000;Aportes del Empleador;99049110;0
15;10;01;04;02;000;Aportes del Trabajador;28059884;0
15;10;01;05;00;000;TRANSFERENCIAS CORRIENTES;228175;0
15;10;01;05;01;000;Del Sector Privado;160213;0
15;10;01;05;01;002;Fondo Ley N° 21.063;160213;0
15;10;01;05;02;000;Del Gobierno Central;67962;0
15;10;01;05;02;004;Fondo Único de Prestaciones Familiares y Subsidios de Cesantía;67952;0
15;10;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
15;10;01;06;00;000;RENTAS DE LA PROPIEDAD;85385;0
15;10;01;08;00;000;OTROS INGRESOS CORRIENTES;5738302;0
15;10;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;208789;0
15;10;01;08;02;000;Multas y Sanciones Pecuniarias;3386730;0
15;10;01;08;99;000;Otros;2142783;0
15;10;01;11;00;000;VENTA DE ACTIVOS FINANCIEROS;6864659;0
15;10;01;11;01;000;Venta o Rescate de Títulos y Valores;6864659;0
15;10;01;15;00;000;SALDO INICIAL DE CAJA;10;0
15;10;01;21;00;000;GASTOS EN PERSONAL;14510303;0
15;10;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;11101839;0
15;10;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;97417287;0
15;10;01;23;01;000;Prestaciones Previsionales;96621877;0
15;10;01;23;01;001;Jubilaciones, Pensiones y Montepíos;25316622;0
15;10;01;23;01;004;Desahucios e Indemnizaciones;865839;0
15;10;01;23;01;006;Asignación por Muerte;9915;0
15;10;01;23;01;008;Devolución de Imposiciones;217152;0
15;10;01;23;01;009;Bonificaciones de Salud;43847999;0
15;10;01;23;01;012;Subsidios por Accidentes del Trabajo;26364350;0
15;10;01;23;02;000;Prestaciones de Asistencia Social;795410;0
15;10;01;23;02;001;Asignación Familiar;67952;0
15;10;01;23;02;002;Pensiones Asistenciales;727458;0
15;10;01;24;00;000;TRANSFERENCIAS CORRIENTES;6190813;0
15;10;01;24;01;000;Al Sector Privado;848229;0
15;10;01;24;01;001;Concurrencias;848229;0
15;10;01;24;02;000;Al Gobierno Central;5339568;0
15;10;01;24;02;001;Subsecretaría de Salud Pública;5339568;0
15;10;01;24;07;000;A Organismos Internacionales;3016;0
15;10;01;24;07;001;Organismos Internacionales;3016;0
15;10;01;25;00;000;INTEGROS AL FISCO;208800;0
15;10;01;25;99;000;Otros Integros al Fisco;208800;0
15;10;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;293056;0
15;10;01;29;04;000;Mobiliario y Otros;27573;0
15;10;01;29;05;000;Máquinas y Equipos;58299;0
15;10;01;29;06;000;Equipos Informáticos;6084;0
15;10;01;29;07;000;Programas Informáticos;201100;0
15;10;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;10303407;0
15;10;01;30;01;000;Compra de Títulos y Valores;10303407;0
15;10;01;34;00;000;SERVICIO DE LA DEUDA;10;0
15;10;01;34;07;000;Deuda Flotante;10;0
15;10;01;35;00;000;SALDO FINAL DE CAJA;10;0
15;13;01;04;00;000;IMPOSICIONES PREVISIONALES;178112425;0
15;13;01;04;01;000;Aportes del Empleador;2740;0
15;13;01;04;02;000;Aportes del Trabajador;178109685;0
15;13;01;05;00;000;TRANSFERENCIAS CORRIENTES;365579;0
15;13;01;05;02;000;Del Gobierno Central;365579;0
15;13;01;05;02;004;Fondo Único de Prestaciones Familiares y Subsidios de Cesantía;365569;0
15;13;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
15;13;01;06;00;000;RENTAS DE LA PROPIEDAD;46380;0
15;13;01;08;00;000;OTROS INGRESOS CORRIENTES;12122732;0
15;13;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;53282;0
15;13;01;08;99;000;Otros;12069450;0
15;13;01;09;00;000;APORTE FISCAL;1268464455;0
15;13;01;09;01;000;Libre;1268464455;0
15;13;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;9855834;0
15;13;01;12;01;000;De Asistencia Social;834114;0
15;13;01;12;05;000;Médicos;9021720;0
15;13;01;15;00;000;SALDO INICIAL DE CAJA;2607;0
15;13;01;21;00;000;GASTOS EN PERSONAL;11182365;0
15;13;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;3038792;0
15;13;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;1265235539;0
15;13;01;23;01;000;Prestaciones Previsionales;1264869970;0
15;13;01;23;01;001;Jubilaciones, Pensiones y Montepíos;1236035067;0
15;13;01;23;01;002;Bonificaciones;78321;0
15;13;01;23;01;003;Bono de Reconocimiento;26981823;0
15;13;01;23;01;006;Asignación por Muerte;1774759;0
15;13;01;23;02;000;Prestaciones de Asistencia Social;365569;0
15;13;01;23;02;001;Asignación Familiar;365569;0
15;13;01;24;00;000;TRANSFERENCIAS CORRIENTES;188001824;0
15;13;01;24;01;000;Al Sector Privado;6132296;0
15;13;01;24;01;453;Ubicación Menores, Ancianos e Incapacitados;839013;0
15;13;01;24;01;456;Cotización Isapres;3568620;0
15;13;01;24;01;461;Centros de Salud Capredena;1724663;0
15;13;01;24;02;000;Al Gobierno Central;19737546;0
15;13;01;24;02;002;Fondo de Medicina Curativa;17389285;0
15;13;01;24;02;003;Fondo Nacional de Salud;2348261;0
15;13;01;24;03;000;A Otras Entidades Públicas;162129092;0
15;13;01;24;03;268;Aporte Caja Fondo Desahucio;3422212;0
15;13;01;24;03;269;Aporte Caja Fondo Revalorizador de Pensiones;347413;0
15;13;01;24;03;270;Aporte Fiscal Fondo Desahucio;2185097;0
15;13;01;24;03;271;Aporte Fiscal Fondo Revalorizador de Pensiones;4209631;0
15;13;01;24;03;274;Fondo Desahucio;37710242;0
15;13;01;24;03;275;Fondo Revalorizador de Pensiones;5118728;0
15;13;01;24;03;277;Fondos de Salud de las Fuerzas Armadas;69776969;0
15;13;01;24;03;322;Aporte Fiscal Extraordinario Fondo Desahucio;39358800;0
15;13;01;24;07;000;A Organismos Internacionales;2890;0
15;13;01;24;07;001;Organismos Internacionales;2890;0
15;13;01;25;00;000;INTEGROS AL FISCO;53293;0
15;13;01;25;99;000;Otros Integros al Fisco;53293;0
15;13;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;533426;0
15;13;01;29;07;000;Programas Informáticos;533426;0
15;13;01;32;00;000;PRÉSTAMOS;924753;0
15;13;01;32;01;000;De Asistencia Social;924753;0
15;13;01;34;00;000;SERVICIO DE LA DEUDA;10;0
15;13;01;34;07;000;Deuda Flotante;10;0
15;13;01;35;00;000;SALDO FINAL DE CAJA;10;0
15;13;02;05;00;000;TRANSFERENCIAS CORRIENTES;17389285;0
15;13;02;05;02;000;Del Gobierno Central;17389285;0
15;13;02;05;02;002;Caja de Previsión de la Defensa Nacional;17389285;0
15;13;02;06;00;000;RENTAS DE LA PROPIEDAD;171973;0
15;13;02;11;00;000;VENTA DE ACTIVOS FINANCIEROS;3956811;0
15;13;02;11;01;000;Venta o Rescate de Títulos y Valores;3956811;0
15;13;02;15;00;000;SALDO INICIAL DE CAJA;10;0
15;13;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;52200;0
15;13;02;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;6138113;0
15;13;02;23;01;000;Prestaciones Previsionales;6138113;0
15;13;02;23;01;009;Bonificaciones de Salud;6138113;0
15;13;02;24;00;000;TRANSFERENCIAS CORRIENTES;1274408;0
15;13;02;24;03;000;A Otras Entidades Públicas;1274408;0
15;13;02;24;03;277;Fondos de Salud de las Fuerzas Armadas;1274408;0
15;13;02;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;1766138;0
15;13;02;30;01;000;Compra de Títulos y Valores;1766138;0
15;13;02;32;00;000;PRÉSTAMOS;12287200;0
15;13;02;32;05;000;Médicos;12287200;0
15;13;02;34;00;000;SERVICIO DE LA DEUDA;10;0
15;13;02;34;07;000;Deuda Flotante;10;0
15;13;02;35;00;000;SALDO FINAL DE CAJA;10;0
15;14;01;04;00;000;IMPOSICIONES PREVISIONALES;179366564;0
15;14;01;04;01;000;Aportes del Empleador;14465022;0
15;14;01;04;02;000;Aportes del Trabajador;164901542;0
15;14;01;05;00;000;TRANSFERENCIAS CORRIENTES;502822;0
15;14;01;05;02;000;Del Gobierno Central;348076;0
15;14;01;05;02;004;Fondo Único de Prestaciones Familiares y Subsidios de Cesantía;348066;0
15;14;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
15;14;01;05;03;000;De Otras Entidades Públicas;154746;0
15;14;01;05;03;012;Comisión Revalorizadora de Pensiones;154746;0
15;14;01;06;00;000;RENTAS DE LA PROPIEDAD;592904;0
15;14;01;07;00;000;INGRESOS DE OPERACIÓN;174428;0
15;14;01;08;00;000;OTROS INGRESOS CORRIENTES;1212809;0
15;14;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;12518;0
15;14;01;08;02;000;Multas y Sanciones Pecuniarias;12496;0
15;14;01;08;99;000;Otros;1187795;0
15;14;01;09;00;000;APORTE FISCAL;845818800;0
15;14;01;09;01;000;Libre;845818800;0
15;14;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;16;0
15;14;01;10;04;000;Mobiliario y Otros;16;0
15;14;01;11;00;000;VENTA DE ACTIVOS FINANCIEROS;10;0
15;14;01;11;01;000;Venta o Rescate de Títulos y Valores;10;0
15;14;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;60165363;0
15;14;01;12;01;000;De Asistencia Social;1247;0
15;14;01;12;05;000;Médicos;60164116;0
15;14;01;15;00;000;SALDO INICIAL DE CAJA;92025;0
15;14;01;21;00;000;GASTOS EN PERSONAL;6117530;0
15;14;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;3246986;0
15;14;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;945065831;0
15;14;01;23;01;000;Prestaciones Previsionales;901905474;0
15;14;01;23;01;001;Jubilaciones, Pensiones y Montepíos;890347474;0
15;14;01;23;01;002;Bonificaciones;963452;0
15;14;01;23;01;003;Bono de Reconocimiento;8108411;0
15;14;01;23;01;004;Desahucios e Indemnizaciones;161089;0
15;14;01;23;01;006;Asignación por Muerte;1387737;0
15;14;01;23;01;008;Devolución de Imposiciones;937311;0
15;14;01;23;02;000;Prestaciones de Asistencia Social;348066;0
15;14;01;23;02;001;Asignación Familiar;348066;0
15;14;01;23;03;000;Prestaciones Sociales del Empleador;42812291;0
15;14;01;23;03;002;Beneficios Médicos;42812291;0
15;14;01;24;00;000;TRANSFERENCIAS CORRIENTES;72090664;0
15;14;01;24;03;000;A Otras Entidades Públicas;72090664;0
15;14;01;24;03;282;Fondo Desahucio Mutualidad de Carabineros;111;0
15;14;01;24;03;283;Aporte Medicina Preventiva;7001533;0
15;14;01;24;03;284;Aporte Fondo de Desahucio Carabineros;733747;0
15;14;01;24;03;285;Aporte Hospital Dirección de Previsión de Carabineros;192739;0
15;14;01;24;03;286;Fondo Medicina Preventiva;9429024;0
15;14;01;24;03;287;Hospital de Carabineros;11394186;0
15;14;01;24;03;288;Fondo Hospital Dirección de Previsión de Carabineros;25248957;0
15;14;01;24;03;289;Comisión Revalorizadora de Pensiones;15464862;0
15;14;01;24;03;290;Aporte Fondo Desahucio Policía de Investigaciones;733747;0
15;14;01;24;03;291;Fondos Servicio Odontológico;1891758;0
15;14;01;25;00;000;INTEGROS AL FISCO;12528;0
15;14;01;25;99;000;Otros Integros al Fisco;12528;0
15;14;01;26;00;000;OTROS GASTOS CORRIENTES;313200;0
15;14;01;26;02;000;Compensaciones por Daños a Terceros y/o a la Propiedad;313200;0
15;14;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;341887;0
15;14;01;29;06;000;Equipos Informáticos;20283;0
15;14;01;29;07;000;Programas Informáticos;321604;0
15;14;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;10;0
15;14;01;30;01;000;Compra de Títulos y Valores;10;0
15;14;01;32;00;000;PRÉSTAMOS;60737085;0
15;14;01;32;01;000;De Asistencia Social;6946;0
15;14;01;32;05;000;Médicos;60730139;0
15;14;01;34;00;000;SERVICIO DE LA DEUDA;10;0
15;14;01;34;07;000;Deuda Flotante;10;0
15;14;01;35;00;000;SALDO FINAL DE CAJA;10;0
16;02;01;04;00;000;IMPOSICIONES PREVISIONALES;1693027138;0
16;02;01;04;02;000;Aportes del Trabajador;1693027138;0
16;02;01;05;00;000;TRANSFERENCIAS CORRIENTES;151941721;0
16;02;01;05;02;000;Del Gobierno Central;151941721;0
16;02;01;05;02;006;Caja de Previsión de la Defensa Nacional;2348261;0
16;02;01;05;02;011;Fondo para Diagnóstico y Tratamientos de Alto Costo Ley N°20.850;128244960;0
16;02;01;05;02;015;Sistema de Protección Integral a la Infancia;21348490;0
16;02;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
16;02;01;08;00;000;OTROS INGRESOS CORRIENTES;1923306;0
16;02;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;388832;0
16;02;01;08;99;000;Otros;1534474;0
16;02;01;09;00;000;APORTE FISCAL;7599228239;0
16;02;01;09;01;000;Libre;7599228239;0
16;02;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;4890800;0
16;02;01;12;05;000;Médicos;4890800;0
16;02;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;739415640;0
16;02;01;13;02;000;Del Gobierno Central;739415640;0
16;02;01;13;02;200;Fondo de Emergencia Transitorio;739415640;0
16;02;01;15;00;000;SALDO INICIAL DE CAJA;10;0
16;02;01;21;00;000;GASTOS EN PERSONAL;24283790;0
16;02;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;24318211;0
16;02;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;459043255;0
16;02;01;23;01;000;Prestaciones Previsionales;459043255;0
16;02;01;23;01;009;Bonificaciones de Salud;459043245;0
16;02;01;23;01;014;Subsidio Cajas de Compensación de Asignación Familiar;10;0
16;02;01;24;00;000;TRANSFERENCIAS CORRIENTES;8927422824;0
16;02;01;24;01;000;Al Sector Privado;288447567;0
16;02;01;24;01;010;Convenios de Provisión de Prestaciones Médicas;273753789;0
16;02;01;24;01;011;Bono Auge;14693778;0
16;02;01;24;02;000;Al Gobierno Central;8495070297;0
16;02;01;24;02;034;Instituto de Salud Pública de Chile;1284450;0
16;02;01;24;02;035;Programa de Atención Primaria;2398725892;0
16;02;01;24;02;037;Programa de Prestaciones Institucionales;2126274639;0
16;02;01;24;02;040;Financiamiento Hospitales por Grupo Relacionado de Diagnóstico;3791828291;0
16;02;01;24;02;043;Subsecretaría de Salud Pública;176957025;0
16;02;01;24;03;000;A Otras Entidades Públicas;143904960;0
16;02;01;24;03;010;Financiamiento de Prestaciones Médicas;15660000;0
16;02;01;24;03;410;Aplicación Ley N°20.850;128244960;0
16;02;01;25;00;000;INTEGROS AL FISCO;388842;0
16;02;01;25;99;000;Otros Integros al Fisco;388842;0
16;02;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;739415640;0
16;02;01;30;10;000;Fondo de Emergencia Transitorio;739415640;0
16;02;01;32;00;000;PRÉSTAMOS;15554272;0
16;02;01;32;05;000;Médicos;15554272;0
16;02;01;34;00;000;SERVICIO DE LA DEUDA;10;0
16;02;01;34;07;000;Deuda Flotante;10;0
16;02;01;35;00;000;SALDO FINAL DE CAJA;10;0
16;02;02;05;00;000;TRANSFERENCIAS CORRIENTES;2398725892;0
16;02;02;05;02;000;Del Gobierno Central;2398725892;0
16;02;02;05;02;001;Fondo Nacional de Salud;2398725892;0
16;02;02;24;00;000;TRANSFERENCIAS CORRIENTES;2398725892;0
16;02;02;24;02;000;Al Gobierno Central;2398725892;0
16;02;02;24;02;001;Servicio de Salud Arica;32700992;0
16;02;02;24;02;002;Servicio de Salud Iquique;50080837;0
16;02;02;24;02;003;Servicio de Salud Antofagasta;59214091;0
16;02;02;24;02;004;Servicio de Salud Atacama;40463263;0
16;02;02;24;02;005;Servicio de Salud Coquimbo;108171942;0
16;02;02;24;02;006;Servicio de Salud Valparaíso - San Antonio;62528504;0
16;02;02;24;02;007;Servicio de Salud Viña del Mar - Quillota;121750610;0
16;02;02;24;02;008;Servicio de Salud Aconcagua;32762843;0
16;02;02;24;02;009;Servicio de Salud Libertador General Bernardo O'Higgins;124032388;0
16;02;02;24;02;010;Servicio de Salud Maule;166110245;0
16;02;02;24;02;011;Servicio de Salud Ñuble;76322563;0
16;02;02;24;02;012;Servicio de Salud Concepción;81990107;0
16;02;02;24;02;013;Servicio de Salud Talcahuano;55289343;0
16;02;02;24;02;014;Servicio de Salud Bío - Bío;63808468;0
16;02;02;24;02;015;Servicio de Salud Arauco;23691656;0
16;02;02;24;02;016;Servicio de Salud Araucanía Norte;35932627;0
